title,category,body
Kopi Indocafe Coffeemix Mengandung Serbuk Narkoba,hoaks,"PenjelasanBeredar pesan berantai melalui WhatsApp berisi video yang memperlihatkan dua piring berisi serbuk kopi instan yang terdapat bagian berwarna merah muda disertai narasi berbunyi ""Hati hati Indocafe mengandung DRUGS, disini ada ibu2 ( ibunya temanku ) sesudah minum itu langsung pusing2 masuk Emergency room"".Dilansir dari liputan6.com, pihak Indocafe Coffeemix telah membantah bahwa di dalam kopi saset Indocafe Coffeemix terdapat serbuk obat-obatan narkoba. Pihaknya menjelaskan bahwa produk-produk PT Sari Incofood diracik dengan penelitian yang mendalam dan ketelitian yang tinggi. Perusahaan tersebut menjamin kualitas mulai dari penyediaan bahan baku hingga proses produksi sesuai standar yang ketat sampai tahap pengemasan. Kualitas bahan kemasan yang digunakan juga dipilih dengan cermat untuk menjamin kualitas produk dinikmati konsumen sebelum masa kedaluwarsa sesuai standar BPOM sebagai bukti komitmen dalam menyediakan produk berkualitas tinggi kepada pelanggan, serta menjaga kepercayaan yang telah dibangun selama ini."
Acara Pengajian yang Diadakan Menhan Prabowo Subianto Justru Mendoakan Anies Baswedan,hoaks,"PenjelasanBeredar unggahan video di platform YouTube dengan gambar thumbnail yang memperlihatkan kerumunan orang yang diklaim sebagai tim sukses (timses) dari Prabowo Subianto dengan narasi ""BIKIN GEGER….!!!! SALAH UNDANG KYAI ACARA PENGAJIAN TIMSES PRABOWO YG DI DOAIN ANIES"".Faktanya, klaim pada video tersebut tidaklah benar. Dilansir turnbackhoax.id, video tersebut merupakan gabungan dari beberapa cuplikan video yang tidak berkaitan. Foto thumbnail pada video yang beredar adalah foto acara Tabligh Akbar Muharram 1444 H Majelis Rasulullah di Masjid Istiqlal Jakarta pada 22 Agustus 2022. Foto tersebut pernah terbit pada situs transindonesia.co pada tanggal 26 Agustus 2022. Sementara itu, narator hanya membacakan ulang artikel yang dimuat kompas.com berjudul ""Eks Ketum PBNU Said Aqil Yakin Anies-Muhaimin Menang jika Keluarga Santri Solid"" yang terbit pada 23 Oktober 2023."
Akun Instagram Direktorat Kemahasiswaan UI Berjualan iPhone,hoaks,"Beredar sebuah informasi di media sosial Instagram yang mengeklaim bahwa akun milik Direktorat Kemahasiswaan Universitas Indonesia (UI) @kemahasiswaan.ui, berjualan iPhone. Terlihat dalam unggahannya penjelasan terkait jenis iPhone yang dijual sekaligus harga iPhone tersebut.Faktanya, dilansir dari jalahoaks.jakarta.go.id, klaim tersebut adalah tidak benar. Direktorat Kemahasiswaan UI melalui laman resminya kemahasiswaan.ui.ac.id, menyatakan bahwa akun Instagram milik Direktorat Kemahasiswaan UI sedang di-hack oleh pihak yang tidak bertanggung jawab. Direktorat Kemahasiswaan UI turut memberi imbauan agar masyarakat dapat selalu bersikap waspada atas segala bentuk kerugian yang disebabkan pihak-pihak yang tidak bertanggung jawab mengatasnamakan Direktorat Kemahasiswaan UI."
KPU Tolak Pendaftaran Gibran Rakabuming Raka sebagai Cawapres,disinformasi,"Beredar sebuah unggahan video di media sosial Facebook yang mengeklaim bahwa Komisi Pemilihan Umum (KPU) menolak pendaftaran Wali Kota Surakarta Gibran Rakabuming Raka sebagai calon wakil presiden (cawapres) mendampingi Prabowo Subianto selaku calon presiden (capres). Terlihat dalam thumbnail video gambar Gibran Rakabuming Raka bersama Presiden Joko Widodo (Jokowi), Menteri Koordinator Bidang Politik, Hukum, dan Keamanan (Menko Polhukam) Mahfud MD, dan Ketua Hakim Mahkamah Konstitusi (MK) Prof. Dr. Anwar Usman, S.H., M.H. dengan narasi ""TOK!!! GIBRAN GAGAL CAWAPRES. PUTUSAN MK TIDAK SAH BATAL DEMI HUKUM???"".Faktanya, dilansir dari kompas.com, klaim tersebut nyatanya tidak benar. Tidak ditemukan informasi yang kredibel terkait penolakan yang dilakukan KPU terhadap Gibran Rakabuming Raka. Diketahui bahwa narator hanya membacakan artikel yang diunggah cnnindonesia.com pada 24 Oktober 2023. Artikel tersebut membahas pendapat pakar hukum tata negara Denny Indrayana terkait putusan MK tentang syarat capres-cawapres sehubungan dengan Pemilihan Umum (Pemilu) 2024."
Aksi Bunuh Diri Massal di Kampus STIKES Panakkukang Makassar,hoaks,"Beredar sebuah pesan berantai berisi informasi adanya 10 mahasiswa baru di kampus Sekolah Tinggi Ilmu Kesehatan (STIKES) Panakkukang, Kota Makassar, Provinsi Sulawesi Selatan yang melakukan aksi bunuh diri massal.Dilansir dari makassar.tribunnews.com, Kanit Reskrim Polsek Panakkukang Iptu Sangkala telah meninjau langsung tempat kejadian perkara (TKP) untuk memastikan kepastian kabar tersebut. Setelah mengecek ke kampus dan bertemu Ketua Stikes Panakkukang, pihak kepolisian tidak menemukan adanya peristiwa bunuh diri massal, sehingga dapat dipastikan kabar tersebut adalah hoaks."
Beras Sintetis Beracun dari Cina Beredar di Wilayah Cirebon,hoaks,"Beredar sebuah unggahan di media sosial Facebook dengan klaim narasi yang menyebutkan telah beredar beras sintetis bermerek ""Tani Jaya"" dari Cina di wilayah Cirebon dan sekitarnya. Dalam narasi tersebut turut disebutkan bahwa apabila beras tersebut dikonsumsi, maka akan menyebabkan sakit perut, mencret, dan lemas.Faktanya, dilansir daricekfakta.tempo.co, klaim pada unggahan tersebut adalah hoaks. Tidak ditemukan adanya beras plastik di pasar-pasar wilayah Cirebon sebagaimana isu yang beredar. Selain itu, video yang digunakan dalam narasi yang beredar tersebut menampilkan mesin pembuat butiran plastik biasa, bukan pembuatan beras sintetis."
"Video Megawati Marah Besar karena Presiden Jokowi ""Obok-Obok"" PDIP",disinformasi,"Beredar unggahan di media sosial sebuah konten video dengan gambar thumbnail yang memperlihatkan Megawati Soekarnoputri berbicara sambil mengepalkan tangan di hadapan Presiden Joko Widodo (Jokowi). Konten tersebut dilengkapi dengan narasi yang mengeklaim bahwa Megawati marah besar karena Presiden Jokowi ""obok-obok"" Partai Demokrasi Indonesia Perjuangan (PDIP).Dilansir dari merdeka.com, klaim Megawati marah besar terhadap Presiden Jokowi karena disebut 'obok-obok' PDIP adalah hoaks. Berdasarkan hasil penelusuran, gambar thumbnail pada video tersebut identik dengan artikel berita situs kompas.id dengan judul “Megawati Ingatkan Ada Pihak yang Gunakan Politik Pecah Belah” yang dirilis pada 3 Agustus 2023. Sementara itu, cuplikan video serupa ditemukan di kanal YouTube Indonesian Lawyers Club dengan judul “MK BUKA ""JALAN TOL"" UNTUK DINASTI // PDIP TUTUP PINTU UNTUK GIBRAN // DEKLARASI MAHFUD” yang diunggah pada 19 Oktober 2023. Dalam video, tidak dimuat narasi yang menyebut Megawati marah besar-besaran pada Presiden Jokowi. Oleh karena itu, isi dalam video dan klaim yang disebarluaskan tidak berkaitan."
Video “Pidato Presiden Jokowi Diduga Menggunakan Bahasa Mandarin”,disinformasi,"Beredar sebuah video pada berbagai platform digital yang menampilkan Presiden Joko Widodo (Jokowi) sedang menyampaikan pidato menggunakan bahasa Mandarin dengan fasih. Video tersebut ada yang disertai dengan narasi “Jokowi berbahasa Mandarin”.Kementerian Komunikasi dan Informatika (Kominfo) Republik Indonesia menyatakan bahwa video tersebut merupakan hasil suntingan yang menyesatkan. Secara visual, video tersebut identik dengan video yang diunggah oleh kanal YouTube The U.S. - Indonesia Society (USINDO) pada 13 November 2015 lalu, tetapi telah disunting sedemikian rupa yang diduga memanfaatkan teknologi artificial intelligence (AI) “deepfake”. Presiden Jokowi tidak menggunakan bahasa Mandarin saat pidato tersebut, sehingga ini adalah bentuk disinformasi. Kementerian Kominfo mengimbau masyarakat untuk berhati-hati ketika mendapatkan informasi yang dapat dimanipulasi dan/atau diselewengkan, serta selalu merujuk sumber-sumber tepercaya seperti situs pemerintah dan/atau media yang kredibel."
Perubahan Nama Lokasi Mahkamah Konstitusi Menjadi Mahkamah Keluarga pada Google Maps,disinformasi,"Beredar informasi pada platform Google Maps tag lokasi bertuliskan 'Mahkamah Keluarga' di lokasi Gedung Mahkamah Konstitusi (MK) di Jalan Medan Merdeka Barat, Jakarta Pusat.Dilansir dari cnnindonesia.com, saat ini Google telah menghapus tag lokasi yang bertuliskan 'Mahkamah Keluarga' di lokasi Gedung Mahkamah Konstitusi (MK). Google secara tegas mengatakan bahwa pihaknya memiliki kebijakan yang jelas untuk memastikan kualitas informasi. Pihaknya juga menangani pelanggaran terhadap kebijakan ini dengan sangat serius."
Prabowo Subianto Ditangkap KPK,disinformasi,"Beredar sebuah unggahan video di platform YouTube yang mengeklaim bakal calon presiden (bacapres) Prabowo Subianto ditangkap oleh Komisi Pemberantasan Korupsi (KPK). Terlihat dalam thumbnail video gambar Prabowo Subianto yang diringkus oleh beberapa petugas keamanan dengan narasi ""Langsung Digiring KPK, Prabowo Tercyduk Lakukan Hal Ini Jelang Pilpres"".Faktanya, dilansir dari kompas.com, klaim pada unggahan video tersebut adalah tidak benar. Tidak ditemukan pemberitaan yang kredibel terkait penangkapan Prabowo Subianto oleh KPK. Diketahui bahwa sang narator hanya membacakan artikel yang memuat opini terkait masuknya Prabowo Subianto ke dalam kabinet Presiden Joko Widodo (Jokowi) sebagai Menteri Pertahanan (Menhan) periode 2019-2024. Dikatakan bahwa hal tersebut merupakan manuver politik yang dilakukan oleh Prabowo Subianto. Sementara itu, gambar yang termuat dalam thumbnail video merupakan hasil suntingan dan identik dengan artikel yang diunggah oleh antaranews.com pada 13 Desember 2020 lalu."
Kacamata Hitam Jadi Penyebab Kanker Kulit,hoaks,"Beredar sebuah informasi di media sosial Twitter yang mengeklaim bahwa kacamata hitam memiliki dampak besar terhadap kanker kulit karena dapat menghambat mata mendapatkan sinyal agar tubuh bereaksi terhadap kerusakan akibat sinar matahari.Faktanya, dilansir dari turnbackhoax.com yang juga mengutip dari factcheck.afp.com, Elisabeth Richard, ahli dermatologis asal Amerika menjelaskan tidak ada hubungannya antara kacamata hitam dan penyakit kanker. Berdasarkan informasi yang dikutip dari newsnetwork.mayoclinic.org, kacamata hitam justru dapat melindungi dari paparan sinar UV yang dapat merusak kornea mata, lensa, dan bagian lainnya dari mata. Selain itu, kulit tipis di sekitar mata yang lebih rentan terkena kerusakan juga dapat terlindungi dengan penggunaan kacamata hitam."
Surat Undangan Pembahasan Kerja Sama Mengatasnamakan Kepala DKPP Provinsi Jawa Barat,hoaks,"Beredar sebuah surat undangan pembahasan kerjasama mengatasnamakan Kepala Dinas Ketahanan Pangan dan Peternakan (DKPP) Provinsi Jawa Barat. Surat tersebut berisi kerjasama ke sejumlah pihak dengan melakukan pengadaan pembelian sejumlah barang.Faktanya, surat undangan pembahasan kerja sama mengatasnamakan Kepala DKPP Provinsi Jawa Barat adalah tidak benar. DKPP Provinsi Jawa Barat melalui akun Twitter resminya @dkpp_jabar, mengonfirmasi bahwa surat tersebut merupakan modus penipuan. Pihaknya mengimbau masyarakat untuk hati-hati dan tidak mempercayai modus penipuan lain yang mengatasnamakan DKPP Provinsi Jawa Barat."
Surat Perintah Pencairan Dana Bantuan Mengatasnamakan DPMD Provinsi Jawa Barat,hoaks,"Beredar sebuah surat perintah pencairan dana yang mengatasnamakan Dinas Pemberdayaan Masyarakat dan Desa (DPMD) Provinsi Jawa Barat. Surat tersebut berisi perintah terkait pencairan dana bantuan senilai Rp130 juta.Faktanya, surat perintah pencairan dana bantuan yang mengatasnamakan DPMD Provinsi Jawa Barat tersebut adalah tidak benar. DPMD Provinsi Jawa Barat melalui akun Instagram resmi miliknya @dpmdesajabar, mengonfirmasi bahwa surat tersebut adalah modus penipuan. Pihaknya mengimbau masyarakat untuk tidak memercayai permintaan pencairan dana yang tidak jelas asal-usulnya."
Dua Pejabat Kemenko Perekonomian Terjerat Kasus Tindak Pidana Korupsi Impor Gula di Kementerian Perdagangan,disinformasi,"Beredar sebuah unggahan video di media sosial Twitter dan TikTok yang mengeklaim bahwa Kejaksaan Agung telah mengusut kasus tindak pidana korupsi di Kementerian Perdagangan (Kemendag). Pemeriksaan tersebut telah dilakukan dengan menyeret dua pejabat dari Kementerian Koordinator Bidang Perekonomian (Kemenko Perekonomian).Faktanya, klaim pada video tersebut adalah tidak benar. Berdasarkan klarifikasi resmi dari Kemenko Perekonomian dan juga melansir dari kompas.com, Kepala Biro Hukum dan Organisasi Kemenko Perekonomian I Ktut Hadi Priatna membantah bahwa dua pejabat dari Kemenko Perekonomian telah terseret kasus korupsi impor gula yang dilakukan oleh Kemendag. Pemanggilan dua pejabat dari Kemenko Perekonomian ke Kejaksaan Agung hanya sebagai saksi untuk pemeriksaan dan memastikan pemeriksaan dilakukan dalam rangka pengusutan dugaan tindak pidana korupsi. Diketahui bahwa proses pemeriksaan terkait tindak pidana korupsi di Kemendag masih dilakukan sampai saat ini."
Pesan Berantai Berisi Nama-nama Pj. Kepala Daerah di Kalteng,disinformasi,"Beredar pesan berantai WhatsApp berisi nama-nama Penjabat (Pj.) Bupati dan Wali Kota di Provinsi Kalimantan Tengah (Kalteng) yang akan mengisi kekosongan jabatan pada 24 September 2023.Faktanya, dilansir dari borneonews.co.id, Kepala Dinas Komunikasi, Informatika, Persandian, dan Statistik (Kadiskominfosantik) Provinsi Kalteng Agus Siswadi dan Kepala Bidang Komunikasi Publik, Diskominfosantik Kota Palangka Raya Andi CM Silalahi membantah informasi tersebut karena sampai saat ini pihaknya masih menunggu rilis resmi dari Kementerian Dalam Negeri (Kemendagri). Sementara itu, Sekretaris Daerah Provinsi Kalteng H. Nuryakin mengatakan sampai saat ini pihaknya belum mendapat panggilan dari Mendagri terkait SK Pj. 10 kepala daerah di Kalteng."
Akun Facebook Bupati Seluma Erwin Octavian,hoaks,"Beredar di media sosial Facebook sebuah akun mengatasnamakan Bupati Seluma Erwin Octavian. Akun Facebook tersebut mengirimkan pesan melalui Facebook Messenger menawarkan bantuan terhadap pembangunan masjid dan mentransfer sejumlah uang ke rekening panitia pembangunan masjid. Namun, saat proses transaksi terdapat kesalahan nominal yang dikirim sehingga calon korban diminta melakukan pengembalian dana ke rekening tertentu.Faktanya, dilansir dari turnbackhoax.id, Kepala Dinas Kominfo Persandian dan Statistik Kabupaten Seluma Nurul Ikshan menegaskan akun Facebook yang beredar bukan milik Bupati Seluma Erwin Octavian. Ia mengimbau masyarakat segera melaporkan akun tersebut dan selalu berhati-hati terhadap maraknya akun yang mengatasnamakan pejabat."
Pandemi 2.0 Sengaja Dibuat di 2023 dengan Isu Polusi Udara,disinformasi,"Beredar sebuah informasi terkait adanya pandemi 2.0 yang sengaja dijadwalkan pada tahun 2025, tetapi dimajukan ke tahun 2023 dengan isu polusi udara. Disebutkan juga bahwa dalam dua bulan akan ada aturan lockdown, work from home (WFH), dan memakai masker. Masyarakat juga diimbau membeli Ivermectin dan Hydroxychloroquine.Dilansir dari detik.com, Kepala Biro Komunikasi dan Pelayanan Publik Kementerian Kesehatan dr. Siti Nadia Tamizi menjelaskan bahwa pandemi bukanlah sesuatu yang bisa direkayasa karena pandemi merupakan penyakit baru. Ia juga menjelaskan bahwa dengan kondisi yang saat ini terjadi, berdasarkan berbagai macam kajian ilmiah, terdapat hubungan antara kualitas udara yang buruk dengan kesehatan. Oleh sebab itu, perlu dilakukan berbagai upaya pencegahan salah satunya penggunaan masker. Selain itu, WFH juga membantu mengurangi polutan di udara, khususnya emisi kendaraan. Lebih lanjut, Ketua Umum Ikatan Dokter Indonesia (IDI) dr. Adib Khumaidi menyebut informasi tentang pandemi 2.0 bakal muncul pada tahun 2023 tidak ada dasar bukti ilmiah atau penelitiannya. Ia juga menegaskan, informasi yang beredar tersebut bukanlah berasal dari anggota IDI."
Persiapan Perang TNI di Kepulauan Riau,disinformasi,"Beredar di media sosial Facebook sebuah unggahan video yang memperlihatkan sejumlah pria berseragam loreng mengawasi beberapa truk yang mengangkut tank tempur Tentara Nasional Indonesia (TNI). Video tersebut beredar disertai narasi yang mengeklaim bahwa tank dipersiapkan ke Kepulauan Riau untuk perang TNI.Dilansir dari kompas.com, video dengan klaim persiapan perang TNI di Kepulauan Riau adalah hoaks. Video tersebut merupakan konten lama yang telah diunggah pada 10 Juni 2021 di platform YouTube dan tidak terkait persiapan perang TNI di Kepulauan Riau. Menurut Kepala Pusat Penerangan (Kapuspen) TNI, kegiatan dalam video tersebut adalah pergeseran material tempur (matpur) pada Latihan Antar Kecabangan (Ancab) tahun 2021 di Baturaja, Sumatra Selatan."
Video Gunung Longsor di Tibet,disinformasi,"Beredar sebuah informasi di media sosial Facebook unggahan video yang mengeklaim bahwa telah terjadi gunung longsor di wilayah Tibet. Narasi dalam unggahan tersebut bertuliskan ""Gunung di Tibet runtuh secara tiba"" kiamat belum di mulai tapi.bencana sudah di depan mata kita dimana mana.... ingat Allah swt dan dosa"".Faktanya, klaim yang menyatakan bahwa telah terjadi gunung longsor di wilayah Tibet adalah tidak benar. Dilansir dari kompas.com, video yang beredar tersebut merupakan kejadian di dua lokasi yang berbeda. Adapun kejadian pertama berlokasi di Pithoragarh, India yang berbatasan dengan dataran tinggi Tibet di sebelah utara dan Nepal di sebelah timur. Sementara itu, kejadian kedua belum diketahui secara pasti lokasinya, tetapi video serupa telah ditemukan di situs berbahasa Vietnam yang diterbitkan pada 13 Agustus 2022."
Yogyakarta Dikubur Ombak Tsunami,disinformasi,"Beredar sebuah unggahan di platform YouTube yang mengeklaim bahwa wilayah Daerah Istimewa Yogyakarta (DIY) habis dikubur oleh tsunami. Dalam thumbnail video termuat gambar orang-orang dan berbagai kendaraan tergulung ombak besar dengan sebuah narasi ""YOGYAKARTA TAK BERKUTIK, RIBUAN WARGA TEWAS BERGELIMPANGAN GELOMBANG TSUNAMI GULUNG SEISI KOTA"".Faktanya, klaim tersebut ternyata keliru. Dilansir dari turnbackhoax.id, diketahui bahwa sang pengunggah video hanya membacakan artikel yang dirilis oleh jpnn.com pada 14 Desember 2022 lalu. Artikel tersebut membahas peringatan dini yang diberikan oleh Badan Meteorologi, Klimatologi, dan Geofisika (BMKG) terhadap wilayah-wilayah pesisir Indonesia yang dilanda gelombang tinggi antara satu hingga enam meter pada 14 sampai 15 Desember 2022. Tidak ditemukan adanya informasi yang kredibel terkait terkuburnya wilayah DIY oleh tsunami."
